,Diet_Composition
1381,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2582&GenusName=Myliobatis&SpeciesName=californica&stockcode=2778
1382,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1251&GenusName=Myliobatis&SpeciesName=freminvillei&stockcode=1267
1383,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12819&GenusName=Myliobatis&SpeciesName=tenuicaudatus&stockcode=13145
1384,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4117&GenusName=Myoxocephalus&SpeciesName=aenaeus&stockcode=4313
1385,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4118&GenusName=Myoxocephalus&SpeciesName=jaok&stockcode=4314
1386,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4120&GenusName=Myoxocephalus&SpeciesName=octodecemspinosus&stockcode=4316
1387,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4121&GenusName=Myoxocephalus&SpeciesName=polyacanthocephalus&stockcode=4317
1388,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1329&GenusName=Myoxocephalus&SpeciesName=scorpius&stockcode=1347
1389,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2649&GenusName=Myrichthys&SpeciesName=breviceps&stockcode=2845
1390,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2651&GenusName=Myrichthys&SpeciesName=ocellatus&stockcode=2847
1391,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7773&GenusName=Myripristis&SpeciesName=amaena&stockcode=8083
1392,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1063&GenusName=Myripristis&SpeciesName=jacobus&stockcode=1079
1393,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7306&GenusName=Myripristis&SpeciesName=kuntee&stockcode=7606
1394,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5408&GenusName=Myripristis&SpeciesName=murdjan&stockcode=5667
1395,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=13298&GenusName=Mystus&SpeciesName=keletius&stockcode=13589
1396,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5137&GenusName=Mystus&SpeciesName=vittatus&stockcode=5375
1397,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2513&GenusName=Myxine&SpeciesName=glutinosa&stockcode=2709
1398,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6434&GenusName=Myxodes&SpeciesName=viridis&stockcode=6755
1399,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=10567&GenusName=Nannatherina&SpeciesName=balstoni&stockcode=10890
1400,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2551&GenusName=Narcine&SpeciesName=brasiliensis&stockcode=2747
1401,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1263&GenusName=Naso&SpeciesName=hexacanthus&stockcode=1280
1402,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6022&GenusName=Naso&SpeciesName=lopezi&stockcode=6336
1403,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5895&GenusName=Nebrius&SpeciesName=ferrugineus&stockcode=6204
1404,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=59777&GenusName=Nectamia&SpeciesName=fusca&stockcode=49513
1405,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=896&GenusName=Negaprion&SpeciesName=acutidens&stockcode=912
1406,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=897&GenusName=Negaprion&SpeciesName=brevirostris&stockcode=913
1407,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=460&GenusName=Nemadactylus&SpeciesName=bergi&stockcode=474
1408,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=11994&GenusName=Nemadactylus&SpeciesName=douglasii&stockcode=12320
1409,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=24590&GenusName=Nemapteryx&SpeciesName=armiger&stockcode=19504
1410,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2660&GenusName=Nemichthys&SpeciesName=scolopaceus&stockcode=2856
1411,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5843&GenusName=Nemipterus&SpeciesName=furcosus&stockcode=6152
1412,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4565&GenusName=Nemipterus&SpeciesName=hexodon&stockcode=4750
1413,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5415&GenusName=Nemipterus&SpeciesName=nematopus&stockcode=5674
1414,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4554&GenusName=Nemipterus&SpeciesName=peronii&stockcode=4739
1415,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=22590&GenusName=Neoarius&SpeciesName=graeffei&stockcode=17948
1416,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12090&GenusName=Neoarius&SpeciesName=leptaspis&stockcode=12416
1417,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5378&GenusName=Neochanna&SpeciesName=burrowsius&stockcode=5637
1418,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5465&GenusName=Neochelon&SpeciesName=falcipinnis&stockcode=5741
1419,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5707&GenusName=Neoglyphidodon&SpeciesName=melas&stockcode=6000
1420,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4720&GenusName=Neogobius&SpeciesName=fluviatilis&stockcode=4942
1421,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12019&GenusName=Neogobius&SpeciesName=melanostomus&stockcode=12345
1422,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=48268&GenusName=Neogobius&SpeciesName=pallasi&stockcode=40535
1423,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8739&GenusName=Neolamprologus&SpeciesName=fasciatus&stockcode=9061
1424,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8665&GenusName=Neolamprologus&SpeciesName=furcifer&stockcode=8981
1425,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8670&GenusName=Neolamprologus&SpeciesName=leleupi&stockcode=8986
1426,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8742&GenusName=Neolamprologus&SpeciesName=mondabu&stockcode=9064
1427,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8753&GenusName=Neolamprologus&SpeciesName=savoryi&stockcode=9075
1428,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8758&GenusName=Neolamprologus&SpeciesName=toae&stockcode=9080
1429,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8759&GenusName=Neolamprologus&SpeciesName=tretocephalus&stockcode=9081
1430,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3249&GenusName=Neoniphon&SpeciesName=marianus&stockcode=3445
1431,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4911&GenusName=Neoniphon&SpeciesName=sammara&stockcode=5144
1432,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7981&GenusName=Neosynchiropus&SpeciesName=ocellatus&stockcode=8292
1433,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4508&GenusName=Neotrygon&SpeciesName=kuhlii&stockcode=5631
1434,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=24600&GenusName=Netuma&SpeciesName=proxima&stockcode=19512
1435,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=10220&GenusName=Netuma&SpeciesName=thalassina&stockcode=10543
1436,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4997&GenusName=Nezumia&SpeciesName=aequalis&stockcode=5232
1437,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3104&GenusName=Nezumia&SpeciesName=bairdii&stockcode=3300
1438,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=13015&GenusName=Nibea&SpeciesName=albiflora&stockcode=13334
1439,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9021&GenusName=Notacanthus&SpeciesName=bonaparte&stockcode=9342
1440,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=276&GenusName=Notemigonus&SpeciesName=crysoleucas&stockcode=290
1441,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=46326&GenusName=Notoclinops&SpeciesName=segmentatus&stockcode=39038
1442,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=46850&GenusName=Notolabrus&SpeciesName=celidotus&stockcode=39463
1443,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=14422&GenusName=Notolabrus&SpeciesName=fucicola&stockcode=14220
1444,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6980&GenusName=Notolepis&SpeciesName=coatsi&stockcode=7318
1445,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7990&GenusName=Notopterus&SpeciesName=notopterus&stockcode=8301
1446,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2531&GenusName=Notorynchus&SpeciesName=cepedianus&stockcode=2727
1447,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=27753&GenusName=Notoscopelus&SpeciesName=kroyeri&stockcode=21695
1448,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12014&GenusName=Notothenia&SpeciesName=microlepidota&stockcode=12340
1449,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=58010&GenusName=Notothenia&SpeciesName=neglecta&stockcode=47581
1450,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=468&GenusName=Notothenia&SpeciesName=rossii&stockcode=482
1451,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7048&GenusName=Nototheniops&SpeciesName=larseni&stockcode=11706
1452,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2864&GenusName=Notropis&SpeciesName=heterodon&stockcode=3060
1453,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2867&GenusName=Notropis&SpeciesName=hudsonius&stockcode=3063
1454,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2913&GenusName=Notropis&SpeciesName=volucellus&stockcode=3109
1455,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4809&GenusName=Nuchequula&SpeciesName=gerreoides&stockcode=5038
1456,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=850&GenusName=Oblada&SpeciesName=melanura&stockcode=866
1457,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4165&GenusName=Occella&SpeciesName=dodecaedron&stockcode=4361
1458,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=13479&GenusName=Occidentarius&SpeciesName=platypogon&stockcode=13648
1459,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=48776&GenusName=Ochmacanthus&SpeciesName=alternus&stockcode=40983
1460,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=188&GenusName=Ocyurus&SpeciesName=chrysurus&stockcode=202
1461,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12840&GenusName=Odax&SpeciesName=pullus&stockcode=13169
1462,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=50822&GenusName=Odontesthes&SpeciesName=hatcheri&stockcode=42468
1463,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=53520&GenusName=Odontesthes&SpeciesName=humensis&stockcode=44393
1464,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1185&GenusName=Odontoscion&SpeciesName=dentex&stockcode=1201
1465,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3092&GenusName=Ogcocephalus&SpeciesName=nasutus&stockcode=3288
1466,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=15418&GenusName=Okamejei&SpeciesName=kenojei&stockcode=14680
1467,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4130&GenusName=Oligocottus&SpeciesName=rubellio&stockcode=4326
1468,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4131&GenusName=Oligocottus&SpeciesName=snyderi&stockcode=4327
1469,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1945&GenusName=Oligoplites&SpeciesName=altus&stockcode=2141
1470,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=999&GenusName=Oligoplites&SpeciesName=palometa&stockcode=1015
1471,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1001&GenusName=Oligoplites&SpeciesName=saurus&stockcode=1017
1472,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=52617&GenusName=Oligosarcus&SpeciesName=pintoi&stockcode=43768
1473,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6535&GenusName=Ompok&SpeciesName=bimaculatus&stockcode=6856
1474,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2688&GenusName=Oncorhynchus&SpeciesName=clarkii&stockcode=2884
1475,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=240&GenusName=Oncorhynchus&SpeciesName=gorbuscha&stockcode=254
1476,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=241&GenusName=Oncorhynchus&SpeciesName=keta&stockcode=255
1477,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=245&GenusName=Oncorhynchus&SpeciesName=kisutch&stockcode=259
1478,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=239&GenusName=Oncorhynchus&SpeciesName=mykiss&stockcode=253
1479,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=243&GenusName=Oncorhynchus&SpeciesName=nerka&stockcode=257
1480,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=244&GenusName=Oncorhynchus&SpeciesName=tshawytscha&stockcode=258
1481,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23256&GenusName=Oneirodes&SpeciesName=bulbosus&stockcode=18476
1482,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23257&GenusName=Oneirodes&SpeciesName=thompsoni&stockcode=18477
1483,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8133&GenusName=Onigocia&SpeciesName=macrolepis&stockcode=8444
1484,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2654&GenusName=Ophichthus&SpeciesName=cruentifer&stockcode=2850
1485,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1105&GenusName=Ophichthus&SpeciesName=ophis&stockcode=1121
1486,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1741&GenusName=Ophichthus&SpeciesName=rufus&stockcode=1937
1487,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1742&GenusName=Ophidion&SpeciesName=barbatum&stockcode=1938
1488,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3114&GenusName=Ophidion&SpeciesName=marginatum&stockcode=3310
1489,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3768&GenusName=Ophioblennius&SpeciesName=atlanticus&stockcode=3964
1490,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=10023&GenusName=Ophiocara&SpeciesName=porocephala&stockcode=10346
1491,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=509&GenusName=Ophiodon&SpeciesName=elongatus&stockcode=525
1492,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8776&GenusName=Ophthalmotilapia&SpeciesName=nasuta&stockcode=9097
1493,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8777&GenusName=Ophthalmotilapia&SpeciesName=ventralis&stockcode=9098
1494,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1486&GenusName=Opisthonema&SpeciesName=oglinum&stockcode=1679
1495,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3684&GenusName=Opistognathus&SpeciesName=aurifrons&stockcode=3880
1496,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3686&GenusName=Opistognathus&SpeciesName=macrognathus&stockcode=3882
1497,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3689&GenusName=Opistognathus&SpeciesName=whitehursti&stockcode=3885
1498,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8200&GenusName=Oplegnathus&SpeciesName=insignis&stockcode=8513
1499,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3069&GenusName=Opsanus&SpeciesName=tau&stockcode=3265
1500,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5419&GenusName=Opsaridium&SpeciesName=microcephalum&stockcode=5678
1501,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12004&GenusName=Optivus&SpeciesName=elongatus&stockcode=12330
1502,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1399&GenusName=Oreochromis&SpeciesName=andersonii&stockcode=1425
1503,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1387&GenusName=Oreochromis&SpeciesName=aureus&stockcode=1423
1504,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1396&GenusName=Oreochromis&SpeciesName=macrochir&stockcode=1414
1505,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1415&GenusName=Oreochromis&SpeciesName=mortimeri&stockcode=1465
1506,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3&GenusName=Oreochromis&SpeciesName=mossambicus&stockcode=3
1507,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2502&GenusName=Oreochromis&SpeciesName=mweruensis&stockcode=2696
1508,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2&GenusName=Oreochromis&SpeciesName=niloticus&stockcode=1
1509,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2044&GenusName=Oreochromis&SpeciesName=squamipinnis&stockcode=2240
1510,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5&GenusName=Orthopristis&SpeciesName=chrysoptera&stockcode=5
1511,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1145&GenusName=Orthopristis&SpeciesName=ruber&stockcode=1161
1512,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=22635&GenusName=Osmerus&SpeciesName=dentex&stockcode=17976
1513,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1334&GenusName=Osmerus&SpeciesName=eperlanus&stockcode=1352
1514,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=253&GenusName=Osmerus&SpeciesName=mordax&stockcode=5683
1515,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=498&GenusName=Osphronemus&SpeciesName=goramy&stockcode=514
1516,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=277&GenusName=Osteochilus&SpeciesName=vittatus&stockcode=291
1517,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4700&GenusName=Osteomugil&SpeciesName=cunnesius&stockcode=4921
1518,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9240&GenusName=Ostorhinchus&SpeciesName=cookii&stockcode=9561
1519,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4600&GenusName=Ostorhinchus&SpeciesName=cyanosoma&stockcode=4787
1520,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6605&GenusName=Ostorhinchus&SpeciesName=fasciatus&stockcode=6925
1521,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7788&GenusName=Ostorhinchus&SpeciesName=maculiferus&stockcode=8099
1522,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4836&GenusName=Ostorhinchus&SpeciesName=nigrofasciatus&stockcode=5066
1523,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9241&GenusName=Ostorhinchus&SpeciesName=semilineatus&stockcode=9562
1524,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6556&GenusName=Ostracion&SpeciesName=meleagris&stockcode=6878
1525,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4824&GenusName=Otolithes&SpeciesName=ruber&stockcode=5053
1526,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5599&GenusName=Oxycheilinus&SpeciesName=digramma&stockcode=5891
1527,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=13026&GenusName=Oxyeleotris&SpeciesName=heterodon&stockcode=13349
1528,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5376&GenusName=Oxyeleotris&SpeciesName=marmorata&stockcode=5633
1529,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6559&GenusName=Oxymonacanthus&SpeciesName=longirostris&stockcode=6880
1530,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=718&GenusName=Oxynotus&SpeciesName=centrina&stockcode=734
1531,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12112&GenusName=Oxyporhamphus&SpeciesName=micropterus&stockcode=12438
1532,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=889&GenusName=Pagellus&SpeciesName=acarne&stockcode=905
1533,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=890&GenusName=Pagellus&SpeciesName=bogaraveo&stockcode=906
1534,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=893&GenusName=Pagellus&SpeciesName=erythrinus&stockcode=909
1535,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6426&GenusName=Pagrus&SpeciesName=auratus&stockcode=6747
1536,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5066&GenusName=Pagrus&SpeciesName=auriga&stockcode=5303
1537,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4540&GenusName=Pagrus&SpeciesName=caeruleostictus&stockcode=4725
