,Larvae_Information
1579,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=156&GenusName=Lutjanus&SpeciesName=kasmira&stockcode=170
1580,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=166&GenusName=Lutjanus&SpeciesName=monostigma&stockcode=180
1581,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=176&GenusName=Lutjanus&SpeciesName=russellii&stockcode=190
1582,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=181&GenusName=Lutjanus&SpeciesName=synagris&stockcode=195
1583,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=183&GenusName=Lutjanus&SpeciesName=viridis&stockcode=197
1584,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=184&GenusName=Lutjanus&SpeciesName=vitta&stockcode=198
1585,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1725&GenusName=Luvarus&SpeciesName=imperialis&stockcode=1921
1586,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=552&GenusName=Lycengraulis&SpeciesName=grossidens&stockcode=568
1587,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4246&GenusName=Lyopsetta&SpeciesName=exilis&stockcode=4442
1588,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3885&GenusName=Lythrypnus&SpeciesName=dalli&stockcode=4081
1589,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3889&GenusName=Lythrypnus&SpeciesName=zebra&stockcode=4085
1590,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6308&GenusName=Maccullochella&SpeciesName=macquariensis&stockcode=6621
1591,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10311&GenusName=Maccullochella&SpeciesName=peelii&stockcode=10634
1592,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10312&GenusName=Macquaria&SpeciesName=ambigua&stockcode=10635
1593,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7767&GenusName=Macropharyngodon&SpeciesName=geoffroy&stockcode=8077
1594,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4984&GenusName=Macropharyngodon&SpeciesName=meleagris&stockcode=5217
1595,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4985&GenusName=Macropharyngodon&SpeciesName=negrosensis&stockcode=5218
1596,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2704&GenusName=Macropinna&SpeciesName=microstoma&stockcode=2900
1597,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3277&GenusName=Macroramphosus&SpeciesName=gracilis&stockcode=3473
1598,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=333&GenusName=Macroramphosus&SpeciesName=scolopax&stockcode=347
1599,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7139&GenusName=Macrourus&SpeciesName=whitsoni&stockcode=7321
1600,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1825&GenusName=Macruronus&SpeciesName=novaezelandiae&stockcode=2021
1601,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2727&GenusName=Magnisudis&SpeciesName=atlantica&stockcode=2923
1602,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=58760&GenusName=Magnisudis&SpeciesName=indica&stockcode=48485
1603,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=218&GenusName=Makaira&SpeciesName=mazara&stockcode=232
1604,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=216&GenusName=Makaira&SpeciesName=nigricans&stockcode=230
1605,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11730&GenusName=Malacocottus&SpeciesName=zonurus&stockcode=12056
1606,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=9233&GenusName=Malakichthys&SpeciesName=wakiyae&stockcode=9554
1607,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=252&GenusName=Mallotus&SpeciesName=villosus&stockcode=266
1608,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=252&GenusName=Mallotus&SpeciesName=villosus&stockcode=56728
1609,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11674&GenusName=Margrethia&SpeciesName=obtusirostra&stockcode=12000
1610,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=47054&GenusName=Matanui&SpeciesName=bathytaton&stockcode=46803
1611,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=47061&GenusName=Matanui&SpeciesName=profundum&stockcode=39630
1612,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=754&GenusName=Maurolicus&SpeciesName=muelleri&stockcode=770
1613,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=67036&GenusName=Medusablennius&SpeciesName=chani&stockcode=58041
1614,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1079&GenusName=Megalops&SpeciesName=atlanticus&stockcode=1095
1615,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=227&GenusName=Megalops&SpeciesName=cyprinoides&stockcode=241
1616,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=66287&GenusName=Meiacanthus&SpeciesName=abruptus&stockcode=56949
1617,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11785&GenusName=Meiacanthus&SpeciesName=anema&stockcode=12110
1618,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6067&GenusName=Meiacanthus&SpeciesName=atrodorsalis&stockcode=6381
1619,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25790&GenusName=Meiacanthus&SpeciesName=bundoon&stockcode=20340
1620,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46625&GenusName=Meiacanthus&SpeciesName=crinitus&stockcode=39276
1621,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=66288&GenusName=Meiacanthus&SpeciesName=cyanopterus&stockcode=56945
1622,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6068&GenusName=Meiacanthus&SpeciesName=ditrema&stockcode=6382
1623,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=66289&GenusName=Meiacanthus&SpeciesName=erdmanni&stockcode=56948
1624,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=59656&GenusName=Meiacanthus&SpeciesName=fraseri&stockcode=49387
1625,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46628&GenusName=Meiacanthus&SpeciesName=geminatus&stockcode=39279
1626,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6069&GenusName=Meiacanthus&SpeciesName=grammistes&stockcode=6383
1627,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=23758&GenusName=Meiacanthus&SpeciesName=kamoharai&stockcode=18885
1628,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46613&GenusName=Meiacanthus&SpeciesName=limbatus&stockcode=39268
1629,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13746&GenusName=Meiacanthus&SpeciesName=lineatus&stockcode=13792
1630,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13747&GenusName=Meiacanthus&SpeciesName=luteus&stockcode=13793
1631,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12755&GenusName=Meiacanthus&SpeciesName=mossambicus&stockcode=13084
1632,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46621&GenusName=Meiacanthus&SpeciesName=naevius&stockcode=39273
1633,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12641&GenusName=Meiacanthus&SpeciesName=nigrolineatus&stockcode=12985
1634,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46684&GenusName=Meiacanthus&SpeciesName=oualanensis&stockcode=39327
1635,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=61228&GenusName=Meiacanthus&SpeciesName=phaeus&stockcode=51011
1636,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46696&GenusName=Meiacanthus&SpeciesName=procne&stockcode=39336
1637,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46723&GenusName=Meiacanthus&SpeciesName=reticulatus&stockcode=39364
1638,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7807&GenusName=Meiacanthus&SpeciesName=smithi&stockcode=8117
1639,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46688&GenusName=Meiacanthus&SpeciesName=tongaensis&stockcode=39332
1640,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=61232&GenusName=Meiacanthus&SpeciesName=urostigma&stockcode=51016
1641,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46632&GenusName=Meiacanthus&SpeciesName=vicinus&stockcode=39282
1642,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13049&GenusName=Meiacanthus&SpeciesName=vittatus&stockcode=13372
1643,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16586&GenusName=Melamphaes&SpeciesName=lugubris&stockcode=15133
1644,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=57503&GenusName=Melamphaes&SpeciesName=parvus&stockcode=47079
1645,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=17178&GenusName=Melamphaes&SpeciesName=polylepis&stockcode=15476
1646,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16855&GenusName=Melamphaes&SpeciesName=simus&stockcode=15294
1647,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=17180&GenusName=Melamphaes&SpeciesName=suborbitalis&stockcode=15477
1648,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2292&GenusName=Melanocetus&SpeciesName=johnsonii&stockcode=6142
1649,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1381&GenusName=Melanogrammus&SpeciesName=aeglefinus&stockcode=1400
1650,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46&GenusName=Melanolagus&SpeciesName=bericoides&stockcode=56
1651,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5118&GenusName=Melanonus&SpeciesName=zugmayeri&stockcode=5354
1652,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3150&GenusName=Melanostigma&SpeciesName=atlanticum&stockcode=3346
1653,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11782&GenusName=Melanostomias&SpeciesName=tentaculatus&stockcode=12107
1654,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7395&GenusName=Melanostomias&SpeciesName=valdiviae&stockcode=7697
1655,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25621&GenusName=Melanotaenia&SpeciesName=affinis&stockcode=20219
1656,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10485&GenusName=Melanotaenia&SpeciesName=ajamaruensis&stockcode=10807
1657,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10486&GenusName=Melanotaenia&SpeciesName=angfa&stockcode=10808
1658,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10487&GenusName=Melanotaenia&SpeciesName=arfakensis&stockcode=10809
1659,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22712&GenusName=Melanotaenia&SpeciesName=australis&stockcode=18030
1660,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51784&GenusName=Melanotaenia&SpeciesName=batanta&stockcode=43236
1661,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10489&GenusName=Melanotaenia&SpeciesName=boesemani&stockcode=10811
1662,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=47841&GenusName=Melanotaenia&SpeciesName=caerulea&stockcode=40199
1663,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10490&GenusName=Melanotaenia&SpeciesName=catherinae&stockcode=10812
1664,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10491&GenusName=Melanotaenia&SpeciesName=corona&stockcode=10813
1665,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22677&GenusName=Melanotaenia&SpeciesName=duboulayi&stockcode=18001
1666,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6290&GenusName=Melanotaenia&SpeciesName=eachamensis&stockcode=6603
1667,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10492&GenusName=Melanotaenia&SpeciesName=exquisita&stockcode=10814
1668,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22685&GenusName=Melanotaenia&SpeciesName=fluviatilis&stockcode=18008
1669,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25624&GenusName=Melanotaenia&SpeciesName=fredericki&stockcode=20221
1670,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25625&GenusName=Melanotaenia&SpeciesName=goldiei&stockcode=20222
1671,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10493&GenusName=Melanotaenia&SpeciesName=gracilis&stockcode=10815
1672,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10495&GenusName=Melanotaenia&SpeciesName=herbertaxelrodi&stockcode=10816
1673,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25628&GenusName=Melanotaenia&SpeciesName=irianjaya&stockcode=20224
1674,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10496&GenusName=Melanotaenia&SpeciesName=iris&stockcode=10817
1675,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25630&GenusName=Melanotaenia&SpeciesName=japenensis&stockcode=20226
1676,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=26951&GenusName=Melanotaenia&SpeciesName=kamaka&stockcode=21077
1677,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10497&GenusName=Melanotaenia&SpeciesName=lacustris&stockcode=10818
1678,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=26952&GenusName=Melanotaenia&SpeciesName=lakamora&stockcode=21078
1679,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11306&GenusName=Melanotaenia&SpeciesName=maccullochi&stockcode=11631
1680,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10498&GenusName=Melanotaenia&SpeciesName=maylandi&stockcode=10819
1681,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10499&GenusName=Melanotaenia&SpeciesName=misoolensis&stockcode=10820
1682,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10500&GenusName=Melanotaenia&SpeciesName=monticola&stockcode=10821
1683,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=47842&GenusName=Melanotaenia&SpeciesName=mubiensis&stockcode=40200
1684,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11307&GenusName=Melanotaenia&SpeciesName=nigrans&stockcode=11632
1685,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10509&GenusName=Melanotaenia&SpeciesName=ogilbyi&stockcode=10831
1686,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10510&GenusName=Melanotaenia&SpeciesName=oktediensis&stockcode=10832
1687,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10511&GenusName=Melanotaenia&SpeciesName=papuae&stockcode=10833
1688,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25638&GenusName=Melanotaenia&SpeciesName=parkinsoni&stockcode=20231
1689,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10514&GenusName=Melanotaenia&SpeciesName=parva&stockcode=10836
1690,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=26953&GenusName=Melanotaenia&SpeciesName=pierucciae&stockcode=21079
1691,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10515&GenusName=Melanotaenia&SpeciesName=pimaensis&stockcode=10837
1692,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10516&GenusName=Melanotaenia&SpeciesName=praecox&stockcode=10838
1693,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10517&GenusName=Melanotaenia&SpeciesName=pygmaea&stockcode=10839
1694,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51785&GenusName=Melanotaenia&SpeciesName=rubripinnis&stockcode=43237
1695,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25644&GenusName=Melanotaenia&SpeciesName=rubrostriata&stockcode=20236
1696,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10518&GenusName=Melanotaenia&SpeciesName=sexlineata&stockcode=10840
1697,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13102&GenusName=Melanotaenia&SpeciesName=splendida&stockcode=13414
1698,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=56218&GenusName=Melanotaenia&SpeciesName=sylvatica&stockcode=46288
1699,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22717&GenusName=Melanotaenia&SpeciesName=trifasciata&stockcode=18034
1700,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10520&GenusName=Melanotaenia&SpeciesName=vanheurni&stockcode=10842
1701,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=390&GenusName=Mene&SpeciesName=maculata&stockcode=404
1702,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3241&GenusName=Menidia&SpeciesName=beryllina&stockcode=3437
1703,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=339&GenusName=Menidia&SpeciesName=menidia&stockcode=353
1704,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=409&GenusName=Menticirrhus&SpeciesName=americanus&stockcode=423
1705,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=410&GenusName=Menticirrhus&SpeciesName=saxatilis&stockcode=424
1706,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=29&GenusName=Merlangius&SpeciesName=merlangus&stockcode=39
1707,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=323&GenusName=Merluccius&SpeciesName=bilinearis&stockcode=337
1708,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=30&GenusName=Merluccius&SpeciesName=merluccius&stockcode=40
1709,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=326&GenusName=Merluccius&SpeciesName=productus&stockcode=340
1710,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13853&GenusName=Mesobius&SpeciesName=berryi&stockcode=13858
1711,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10666&GenusName=Metavelifer&SpeciesName=multiradiatus&stockcode=10989
1712,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=9198&GenusName=Micrenophrys&SpeciesName=lilljeborgii&stockcode=9519
1713,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7804&GenusName=Microcanthus&SpeciesName=strigatus&stockcode=8115
1714,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7690&GenusName=Microchirus&SpeciesName=theophila&stockcode=7999
1715,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=32&GenusName=Microchirus&SpeciesName=variegatus&stockcode=42
1716,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=58376&GenusName=Microdesmus&SpeciesName=bahianus&stockcode=48058
1717,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=57941&GenusName=Microdesmus&SpeciesName=carri&stockcode=47502
1718,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3904&GenusName=Microdesmus&SpeciesName=longipinnis&stockcode=4100
1719,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1879&GenusName=Microgadus&SpeciesName=proximus&stockcode=2075
1720,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25969&GenusName=Microlipophrys&SpeciesName=adriaticus&stockcode=20481
1721,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22627&GenusName=Microlipophrys&SpeciesName=bauchotae&stockcode=17970
1722,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51645&GenusName=Microlipophrys&SpeciesName=caboverdensis&stockcode=43157
1723,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16297&GenusName=Microlipophrys&SpeciesName=canevae&stockcode=15030
1724,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=48613&GenusName=Microlipophrys&SpeciesName=dalmatinus&stockcode=40839
1725,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16299&GenusName=Microlipophrys&SpeciesName=nigriceps&stockcode=15031
1726,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22631&GenusName=Microlipophrys&SpeciesName=velifer&stockcode=17972
1727,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=31&GenusName=Micromesistius&SpeciesName=poutassou&stockcode=41
1728,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2481&GenusName=Microphis&SpeciesName=brachyurus&stockcode=2675
1729,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=408&GenusName=Micropogonias&SpeciesName=undulatus&stockcode=422
1730,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3382&GenusName=Micropterus&SpeciesName=dolomieu&stockcode=3578
1731,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3385&GenusName=Micropterus&SpeciesName=salmoides&stockcode=3581
