,Species_with_Information_on_Predators
1263,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=6959&GenusName=Nansenia&SpeciesName=antarctica
1264,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=15438&GenusName=Narke&SpeciesName=japonica
1265,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=6021&GenusName=Naso&SpeciesName=brevirostris
1266,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1263&GenusName=Naso&SpeciesName=hexacanthus
1267,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1265&GenusName=Naso&SpeciesName=unicornis
1268,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=998&GenusName=Naucrates&SpeciesName=ductor
1269,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3907&GenusName=Nealotus&SpeciesName=tripes
1270,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=897&GenusName=Negaprion&SpeciesName=brevirostris
1271,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=460&GenusName=Nemadactylus&SpeciesName=bergi
1272,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1612&GenusName=Nematalosa&SpeciesName=erebi
1273,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1615&GenusName=Nematalosa&SpeciesName=japonica
1274,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2660&GenusName=Nemichthys&SpeciesName=scolopaceus
1275,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5851&GenusName=Nemipterus&SpeciesName=bipunctatus
1276,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4559&GenusName=Nemipterus&SpeciesName=japonicus
1277,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4567&GenusName=Nemipterus&SpeciesName=mesoprion
1278,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=12090&GenusName=Neoarius&SpeciesName=leptaspis
1279,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3906&GenusName=Neoepinnula&SpeciesName=orientalis
1280,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4720&GenusName=Neogobius&SpeciesName=fluviatilis
1281,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=12019&GenusName=Neogobius&SpeciesName=melanostomus
1282,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=48268&GenusName=Neogobius&SpeciesName=pallasi
1283,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8652&GenusName=Neolamprologus&SpeciesName=brichardi
1284,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8665&GenusName=Neolamprologus&SpeciesName=furcifer
1285,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8670&GenusName=Neolamprologus&SpeciesName=leleupi
1286,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8741&GenusName=Neolamprologus&SpeciesName=modestus
1287,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8742&GenusName=Neolamprologus&SpeciesName=mondabu
1288,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8746&GenusName=Neolamprologus&SpeciesName=niger
1289,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8753&GenusName=Neolamprologus&SpeciesName=savoryi
1290,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8758&GenusName=Neolamprologus&SpeciesName=toae
1291,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8759&GenusName=Neolamprologus&SpeciesName=tretocephalus
1292,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4911&GenusName=Neoniphon&SpeciesName=sammara
1293,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7113&GenusName=Neopagetopsis&SpeciesName=ionah
1294,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=10227&GenusName=Neopomacentrus&SpeciesName=azysron
1295,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7422&GenusName=Neoscopelus&SpeciesName=macrolepidotus
1296,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5521&GenusName=Neoscorpis&SpeciesName=lithophilus
1297,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=12094&GenusName=Neosilurus&SpeciesName=ater
1298,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=22641&GenusName=Neosilurus&SpeciesName=hyrtlii
1299,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4508&GenusName=Neotrygon&SpeciesName=kuhlii
1300,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7573&GenusName=Nesiarchus&SpeciesName=nasutus
1301,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1739&GenusName=Nettastoma&SpeciesName=melanura
1302,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4997&GenusName=Nezumia&SpeciesName=aequalis
1303,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3104&GenusName=Nezumia&SpeciesName=bairdii
1304,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=13015&GenusName=Nibea&SpeciesName=albiflora
1305,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2461&GenusName=Nomeus&SpeciesName=gronovii
1306,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4313&GenusName=Normanichthys&SpeciesName=crockeri
1307,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=10234&GenusName=Notacanthus&SpeciesName=sexspinis
1308,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=276&GenusName=Notemigonus&SpeciesName=crysoleucas
1309,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=46850&GenusName=Notolabrus&SpeciesName=celidotus
1310,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=6980&GenusName=Notolepis&SpeciesName=coatsi
1311,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4553&GenusName=Notolychnus&SpeciesName=valdiviae
1312,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2008&GenusName=Notophycis&SpeciesName=marginata
1313,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2531&GenusName=Notorynchus&SpeciesName=cepedianus
1314,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=16314&GenusName=Notoscopelus&SpeciesName=bolini
1315,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=841&GenusName=Notoscopelus&SpeciesName=elongatus
1316,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=23016&GenusName=Notoscopelus&SpeciesName=japonicus
1317,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=27753&GenusName=Notoscopelus&SpeciesName=kroyeri
1318,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2735&GenusName=Notoscopelus&SpeciesName=resplendens
1319,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4702&GenusName=Notothenia&SpeciesName=coriiceps
1320,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4701&GenusName=Notothenia&SpeciesName=cyanobrancha
1321,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=468&GenusName=Notothenia&SpeciesName=rossii
1322,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7048&GenusName=Nototheniops&SpeciesName=larseni
1323,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2824&GenusName=Notropis&SpeciesName=atherinoides
1324,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2835&GenusName=Notropis&SpeciesName=buchanani
1325,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2867&GenusName=Notropis&SpeciesName=hudsonius
1326,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2905&GenusName=Notropis&SpeciesName=stramineus
1327,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3033&GenusName=Noturus&SpeciesName=flavus
1328,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3044&GenusName=Noturus&SpeciesName=nocturnus
1329,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4808&GenusName=Nuchequula&SpeciesName=blochii
1330,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4596&GenusName=Nuchequula&SpeciesName=nuchalis
1331,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=850&GenusName=Oblada&SpeciesName=melanura
1332,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4165&GenusName=Occella&SpeciesName=dodecaedron
1333,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=188&GenusName=Ocyurus&SpeciesName=chrysurus
1334,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5060&GenusName=Odaxothrissa&SpeciesName=mento
1335,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=12927&GenusName=Odontesthes&SpeciesName=argentinensis
1336,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8172&GenusName=Odontesthes&SpeciesName=regia
1337,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=15879&GenusName=Odontobutis&SpeciesName=obscura
1338,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=10177&GenusName=Odontomacrurus&SpeciesName=murrayi
1339,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1185&GenusName=Odontoscion&SpeciesName=dentex
1340,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4549&GenusName=Omosudis&SpeciesName=lowii
1341,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=13327&GenusName=Ompok&SpeciesName=pabda
1342,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2688&GenusName=Oncorhynchus&SpeciesName=clarkii
1343,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=240&GenusName=Oncorhynchus&SpeciesName=gorbuscha
1344,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=241&GenusName=Oncorhynchus&SpeciesName=keta
1345,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=245&GenusName=Oncorhynchus&SpeciesName=kisutch
1346,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=242&GenusName=Oncorhynchus&SpeciesName=masou
1347,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=239&GenusName=Oncorhynchus&SpeciesName=mykiss
1348,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=243&GenusName=Oncorhynchus&SpeciesName=nerka
1349,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=244&GenusName=Oncorhynchus&SpeciesName=tshawytscha
1350,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2654&GenusName=Ophichthus&SpeciesName=cruentifer
1351,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1742&GenusName=Ophidion&SpeciesName=barbatum
1352,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3768&GenusName=Ophioblennius&SpeciesName=atlanticus
1353,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=509&GenusName=Ophiodon&SpeciesName=elongatus
1354,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1745&GenusName=Ophisurus&SpeciesName=serpens
1355,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8776&GenusName=Ophthalmotilapia&SpeciesName=nasuta
1356,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8777&GenusName=Ophthalmotilapia&SpeciesName=ventralis
1357,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1484&GenusName=Opisthonema&SpeciesName=libertate
1358,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1486&GenusName=Opisthonema&SpeciesName=oglinum
1359,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3685&GenusName=Opistognathus&SpeciesName=lonchurus
1360,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=6529&GenusName=Oplegnathus&SpeciesName=robinsoni
1361,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3067&GenusName=Opsanus&SpeciesName=beta
1362,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=16679&GenusName=Opsanus&SpeciesName=phobetron
1363,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3069&GenusName=Opsanus&SpeciesName=tau
1364,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=22472&GenusName=Opua&SpeciesName=nephodes
1365,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1387&GenusName=Oreochromis&SpeciesName=aureus
1366,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1431&GenusName=Oreochromis&SpeciesName=esculentus
1367,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1413&GenusName=Oreochromis&SpeciesName=leucostictus
1368,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1396&GenusName=Oreochromis&SpeciesName=macrochir
1369,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1415&GenusName=Oreochromis&SpeciesName=mortimeri
1370,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3&GenusName=Oreochromis&SpeciesName=mossambicus
1371,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2&GenusName=Oreochromis&SpeciesName=niloticus
1372,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1432&GenusName=Oreochromis&SpeciesName=shiranus
1373,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1430&GenusName=Oreochromis&SpeciesName=variabilis
1374,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5&GenusName=Orthopristis&SpeciesName=chrysoptera
1375,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=49577&GenusName=Oryzias&SpeciesName=curvinotus
1376,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=22635&GenusName=Osmerus&SpeciesName=dentex
1377,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1334&GenusName=Osmerus&SpeciesName=eperlanus
1378,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=253&GenusName=Osmerus&SpeciesName=mordax
1379,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8587&GenusName=Ostorhinchus&SpeciesName=doederleini
1380,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=6605&GenusName=Ostorhinchus&SpeciesName=fasciatus
1381,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5768&GenusName=Ostorhinchus&SpeciesName=novemfasciatus
1382,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=12056&GenusName=Otolithoides&SpeciesName=pama
1383,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5599&GenusName=Oxycheilinus&SpeciesName=digramma
1384,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=22769&GenusName=Oxyeleotris&SpeciesName=lineolata
1385,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3670&GenusName=Oxyjulis&SpeciesName=californica
1386,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=12112&GenusName=Oxyporhamphus&SpeciesName=micropterus
1387,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=51700&GenusName=Oxyurichthys&SpeciesName=lonchotus
1388,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=9979&GenusName=Oxyurichthys&SpeciesName=tentacularis
1389,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5999&GenusName=Pachymetopon&SpeciesName=aeneum
1390,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5532&GenusName=Pachymetopon&SpeciesName=grande
1391,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=63023&GenusName=Pachypanchax&SpeciesName=arnoulti
1392,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=63019&GenusName=Pachypanchax&SpeciesName=patriciae
1393,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=889&GenusName=Pagellus&SpeciesName=acarne
1394,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=890&GenusName=Pagellus&SpeciesName=bogaraveo
1395,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=893&GenusName=Pagellus&SpeciesName=erythrinus
1396,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=437&GenusName=Pagellus&SpeciesName=natalensis
1397,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7114&GenusName=Pagetopsis&SpeciesName=macropterus
1398,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7049&GenusName=Pagothenia&SpeciesName=borchgrevinki
1399,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1756&GenusName=Pagrus&SpeciesName=pagrus
1400,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5460&GenusName=Pandaka&SpeciesName=pygmaea
1401,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=16326&GenusName=Parablennius&SpeciesName=incognitus
1402,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=28233&GenusName=Parablennius&SpeciesName=laticlavius
1403,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=16330&GenusName=Parablennius&SpeciesName=ruber
1404,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1702&GenusName=Parablennius&SpeciesName=tentacularis
1405,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=10760&GenusName=Paracallionymus&SpeciesName=costatus
1406,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7103&GenusName=Parachaenichthys&SpeciesName=georgianus
1407,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5467&GenusName=Parachanna&SpeciesName=obscura
1408,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5835&GenusName=Paracirrhites&SpeciesName=arcatus
1409,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8781&GenusName=Paracyprichromis&SpeciesName=brieni
1410,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7117&GenusName=Paradiplospinus&SpeciesName=gracilis
1411,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=9372&GenusName=Parailia&SpeciesName=pellucida
1412,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5372&GenusName=Parajulis&SpeciesName=poecilepterus
1413,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=352&GenusName=Paralabrax&SpeciesName=humeralis
1414,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3336&GenusName=Paralabrax&SpeciesName=maculatofasciatus
1415,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1757&GenusName=Paralepis&SpeciesName=coregonoides
1416,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=10019&GenusName=Paralepis&SpeciesName=elongata
1417,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=10573&GenusName=Paralichthys&SpeciesName=adspersus
1418,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1338&GenusName=Paralichthys&SpeciesName=dentatus
1419,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=54747&GenusName=Paralichthys&SpeciesName=isosceles
1420,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1351&GenusName=Paralichthys&SpeciesName=olivaceus
1421,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=15564&GenusName=Paraliparis&SpeciesName=bathybius
1422,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=54755&GenusName=Paraliparis&SpeciesName=devriesi
1423,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=24135&GenusName=Paraliparis&SpeciesName=grandis
1424,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1187&GenusName=Paralonchurus&SpeciesName=brasiliensis
1425,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=424&GenusName=Paralonchurus&SpeciesName=peruanus
1426,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=10130&GenusName=Parambassis&SpeciesName=ranga
1427,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7051&GenusName=Paranotothenia&SpeciesName=magellanica
1428,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=6562&GenusName=Parapercis&SpeciesName=cylindrica
1429,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=522&GenusName=Paraplagusia&SpeciesName=bilineata
1430,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=10338&GenusName=Parascombrops&SpeciesName=philippinensis
1431,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=14336&GenusName=Parascombrops&SpeciesName=spinosus
1432,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1947&GenusName=Parastromateus&SpeciesName=niger
1433,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2726&GenusName=Parasudis&SpeciesName=truculenta
1434,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=9044&GenusName=Parataeniophorus&SpeciesName=gulosus
1435,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=14025&GenusName=Paraulopus&SpeciesName=nigripinnis
1436,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=54890&GenusName=Parazacco&SpeciesName=spilurus
1437,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1037&GenusName=Parexocoetus&SpeciesName=brachypterus
1438,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4248&GenusName=Parophrys&SpeciesName=vetulus
1439,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=60947&GenusName=Parupeneus&SpeciesName=crassilabris
1440,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5990&GenusName=Parupeneus&SpeciesName=cyclostomus
1441,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5992&GenusName=Parupeneus&SpeciesName=indicus
