,Ecology
4514,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13726&GenusName=Gnathophis&SpeciesName=cinctus
4515,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=50381&GenusName=Gnathophis&SpeciesName=grahami
4516,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=50383&GenusName=Gnathophis&SpeciesName=macroporis
4517,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=50384&GenusName=Gnathophis&SpeciesName=melanocoelus
4518,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=50385&GenusName=Gnathophis&SpeciesName=microps
4519,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1986&GenusName=Gnathophis&SpeciesName=mystax
4520,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=50387&GenusName=Gnathophis&SpeciesName=nasutus
4521,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19356&GenusName=Gnathophis&SpeciesName=umbrellabius
4522,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39160&GenusName=Gobiesox&SpeciesName=adustus
4523,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3270&GenusName=Gobiesox&SpeciesName=eugrammus
4524,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3271&GenusName=Gobiesox&SpeciesName=maeandricus
4525,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8709&GenusName=Gobiesox&SpeciesName=marmoratus
4526,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3274&GenusName=Gobiesox&SpeciesName=rhessodon
4527,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39161&GenusName=Gobiesox&SpeciesName=woodsi
4528,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=52670&GenusName=Gobio&SpeciesName=alverniae
4529,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59840&GenusName=Gobio&SpeciesName=artvinicus
4530,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55174&GenusName=Gobio&SpeciesName=brevicirris
4531,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55175&GenusName=Gobio&SpeciesName=carpathicus
4532,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4676&GenusName=Gobio&SpeciesName=gobio
4533,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59839&GenusName=Gobio&SpeciesName=kizilirmakensis
4534,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=52414&GenusName=Gobio&SpeciesName=lozanoi
4535,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=46091&GenusName=Gobio&SpeciesName=meridionalis
4536,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55323&GenusName=Gobio&SpeciesName=obtusirostris
4537,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39537&GenusName=Gobio&SpeciesName=soldatovi
4538,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=45902&GenusName=Gobiobotia&SpeciesName=homalopteroidea
4539,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8895&GenusName=Gobiocichla&SpeciesName=ethelwynnae
4540,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8896&GenusName=Gobiocichla&SpeciesName=wonderi
4541,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=20145&GenusName=Gobioclinus&SpeciesName=dendriticus
4542,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3927&GenusName=Gobioclinus&SpeciesName=guppyi
4543,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3929&GenusName=Gobioclinus&SpeciesName=kalisherae
4544,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=46298&GenusName=Gobiocypris&SpeciesName=rarus
4545,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=38675&GenusName=Gobiodon&SpeciesName=acicularis
4546,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=47834&GenusName=Gobiodon&SpeciesName=brochus
4547,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8098&GenusName=Gobiodon&SpeciesName=citrinus
4548,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7355&GenusName=Gobiodon&SpeciesName=histrio
4549,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13812&GenusName=Gobiodon&SpeciesName=micropus
4550,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18803&GenusName=Gobiodon&SpeciesName=multilineatus
4551,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18804&GenusName=Gobiodon&SpeciesName=oculolineatus
4552,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7358&GenusName=Gobiodon&SpeciesName=okinawae
4553,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=17854&GenusName=Gobiodon&SpeciesName=quinquestrigatus
4554,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10275&GenusName=Gobiodon&SpeciesName=rivulatus
4555,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=49625&GenusName=Gobiodon&SpeciesName=unicolor
4556,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59157&GenusName=Gobiodon&SpeciesName=winterbottomi
4557,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18052&GenusName=Gobiomorphus&SpeciesName=australis
4558,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=17901&GenusName=Gobiomorphus&SpeciesName=breviceps
4559,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10676&GenusName=Gobiomorphus&SpeciesName=cotidianus
4560,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=17900&GenusName=Gobiomorphus&SpeciesName=hubbsi
4561,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4027&GenusName=Gobiomorus&SpeciesName=dormitor
4562,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7379&GenusName=Gobionotothen&SpeciesName=acuta
4563,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7380&GenusName=Gobionotothen&SpeciesName=gibberifrons
4564,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7381&GenusName=Gobionotothen&SpeciesName=marionensis
4565,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18806&GenusName=Gobiopsis&SpeciesName=aporia
4566,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18807&GenusName=Gobiopsis&SpeciesName=arenaria
4567,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=17855&GenusName=Gobiopsis&SpeciesName=bravoi
4568,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19981&GenusName=Gobiopsis&SpeciesName=macrostoma
4569,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19992&GenusName=Gobiopterus&SpeciesName=chuno
4570,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21611&GenusName=Gobiopterus&SpeciesName=lacustris
4571,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5135&GenusName=Gobius&SpeciesName=auratus
4572,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39043&GenusName=Gobius&SpeciesName=bucchichi
4573,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4764&GenusName=Gobius&SpeciesName=cobitis
4574,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9522&GenusName=Gobius&SpeciesName=couchi
4575,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7956&GenusName=Gobius&SpeciesName=cruentatus
4576,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=15024&GenusName=Gobius&SpeciesName=fallax
4577,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7969&GenusName=Gobius&SpeciesName=gasteveni
4578,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=15025&GenusName=Gobius&SpeciesName=geniporus
4579,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59464&GenusName=Gobius&SpeciesName=incognitus
4580,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=81&GenusName=Gobius&SpeciesName=niger
4581,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=82&GenusName=Gobius&SpeciesName=paganellus
4582,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=15026&GenusName=Gobius&SpeciesName=strictus
4583,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39046&GenusName=Gobius&SpeciesName=vittatus
4584,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=83&GenusName=Gobiusculus&SpeciesName=flavescens
4585,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=52544&GenusName=Gogo&SpeciesName=arcuatus
4586,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=54088&GenusName=Gogo&SpeciesName=atratus
4587,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=52545&GenusName=Gogo&SpeciesName=ornatus
4588,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6230&GenusName=Gollum&SpeciesName=attenuatus
4589,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8053&GenusName=Gomphosus&SpeciesName=caeruleus
4590,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5920&GenusName=Gomphosus&SpeciesName=varius
4591,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1912&GenusName=Gonichthys&SpeciesName=cocco
4592,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3519&GenusName=Gonioplectrus&SpeciesName=hispanus
4593,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4712&GenusName=Gonorynchus&SpeciesName=gonorynchus
4594,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5288&GenusName=Gonostoma&SpeciesName=atlanticum
4595,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1995&GenusName=Gonostoma&SpeciesName=denudatum
4596,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=45587&GenusName=Gorgasia&SpeciesName=galzini
4597,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=20059&GenusName=Gorgasia&SpeciesName=hawaiiensis
4598,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18514&GenusName=Gorgasia&SpeciesName=japonica
4599,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13039&GenusName=Gorgasia&SpeciesName=preclara
4600,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6799&GenusName=Gracila&SpeciesName=albomarginata
4601,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14187&GenusName=Gracilimugil&SpeciesName=argenteus
4602,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=42163&GenusName=Gramma&SpeciesName=brasiliensis
4603,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5521&GenusName=Gramma&SpeciesName=loreto
4604,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12457&GenusName=Gramma&SpeciesName=melacara
4605,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14762&GenusName=Grammatobothus&SpeciesName=krempfi
4606,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11563&GenusName=Grammatobothus&SpeciesName=pennatus
4607,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6958&GenusName=Grammatobothus&SpeciesName=polyophthalmus
4608,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=117&GenusName=Grammatorcynus&SpeciesName=bicarinatus
4609,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=118&GenusName=Grammatorcynus&SpeciesName=bilineatus
4610,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8897&GenusName=Grammatotria&SpeciesName=lemairii
4611,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5158&GenusName=Grammistes&SpeciesName=sexlineatus
4612,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1944&GenusName=Grammonus&SpeciesName=ater
4613,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3321&GenusName=Grammonus&SpeciesName=diagrammus
4614,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55653&GenusName=Grammonus&SpeciesName=minutus
4615,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=54697&GenusName=Grammonus&SpeciesName=nagaredai
4616,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10632&GenusName=Grammoplites&SpeciesName=scaber
4617,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=38703&GenusName=Grammoplites&SpeciesName=suppositus
4618,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=47193&GenusName=Graus&SpeciesName=nigra
4619,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=47606&GenusName=Grundulus&SpeciesName=bogotensis
4620,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=51300&GenusName=Grundulus&SpeciesName=cochae
4621,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=38582&GenusName=Guavina&SpeciesName=guavina
4622,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1794&GenusName=Gudusia&SpeciesName=chapra
4623,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1795&GenusName=Gudusia&SpeciesName=variegata
4624,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14055&GenusName=Guentheridia&SpeciesName=formosa
4625,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9470&GenusName=Guentherus&SpeciesName=altivela
4626,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39626&GenusName=Guianacara&SpeciesName=owroewefi
4627,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21066&GenusName=Gulaphallus&SpeciesName=falcifer
4628,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21060&GenusName=Gulaphallus&SpeciesName=mirabilis
4629,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13014&GenusName=Gunnellichthys&SpeciesName=curiosus
4630,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13015&GenusName=Gunnellichthys&SpeciesName=monostigma
4631,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7891&GenusName=Gunnellichthys&SpeciesName=pleurotaenia
4632,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13813&GenusName=Gunnellichthys&SpeciesName=viridescens
4633,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=44888&GenusName=Gurgesiella&SpeciesName=dorsalifera
4634,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7566&GenusName=Guttigadus&SpeciesName=kongi
4635,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60296&GenusName=Guyanancistrus&SpeciesName=brownsbergensis
4636,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60301&GenusName=Guyanancistrus&SpeciesName=megastictus
4637,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60295&GenusName=Guyanancistrus&SpeciesName=nassauensis
4638,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60299&GenusName=Guyanancistrus&SpeciesName=tenuis
4639,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60297&GenusName=Guyanancistrus&SpeciesName=teretirostris
4640,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=48151&GenusName=Guyu&SpeciesName=wujalwujalensis
4641,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7383&GenusName=Gvozdarus&SpeciesName=svetovidovi
4642,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1913&GenusName=Gymnammodytes&SpeciesName=cicerelus
4643,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=84&GenusName=Gymnammodytes&SpeciesName=semisquamatus
4644,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7617&GenusName=Gymnapistes&SpeciesName=marmoratus
4645,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6081&GenusName=Gymnapogon&SpeciesName=philippinus
4646,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4709&GenusName=Gymnarchus&SpeciesName=niloticus
4647,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=40225&GenusName=Gymnelus&SpeciesName=hemifasciatus
4648,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14789&GenusName=Gymnelus&SpeciesName=retrodorsalis
4649,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3327&GenusName=Gymnelus&SpeciesName=viridis
4650,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=945&GenusName=Gymnocaesio&SpeciesName=gymnoptera
4651,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19047&GenusName=Gymnocanthus&SpeciesName=detrisus
4652,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19045&GenusName=Gymnocanthus&SpeciesName=herzensteini
4653,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19046&GenusName=Gymnocanthus&SpeciesName=intermedius
4654,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12042&GenusName=Gymnocanthus&SpeciesName=pistilliger
4655,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4288&GenusName=Gymnocanthus&SpeciesName=tricuspis
4656,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9716&GenusName=Gymnocephalus&SpeciesName=acerina
4657,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9723&GenusName=Gymnocephalus&SpeciesName=baloni
4658,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4672&GenusName=Gymnocephalus&SpeciesName=cernua
4659,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6820&GenusName=Gymnocephalus&SpeciesName=schraetser
4660,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21108&GenusName=Gymnochanda&SpeciesName=flamea
4661,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58881&GenusName=Gymnochanda&SpeciesName=ploegi
4662,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59318&GenusName=Gymnocorymbus&SpeciesName=flaviolimai
4663,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4900&GenusName=Gymnocorymbus&SpeciesName=ternetzi
4664,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2031&GenusName=Gymnocranius&SpeciesName=audleyi
4665,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8394&GenusName=Gymnocranius&SpeciesName=elongatus
4666,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2033&GenusName=Gymnocranius&SpeciesName=euanus
4667,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2034&GenusName=Gymnocranius&SpeciesName=frenatus
4668,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2030&GenusName=Gymnocranius&SpeciesName=grandoculis
