,Maturity_Studies
1857,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3742&GenusName=Neoclinus&SpeciesName=uninotatus&fc=483
1858,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9146&GenusName=Neocyttus&SpeciesName=rhomboidalis&fc=250
1859,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47964&GenusName=Neogobius&SpeciesName=caspius&fc=405
1860,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4720&GenusName=Neogobius&SpeciesName=fluviatilis&fc=405
1861,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12019&GenusName=Neogobius&SpeciesName=melanostomus&fc=405
1862,https://www.fishbase.de/Reproduction/MaturityList.php?ID=48268&GenusName=Neogobius&SpeciesName=pallasi&fc=405
1863,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12125&GenusName=Neolissochilus&SpeciesName=hexagonolepis&fc=122
1864,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4911&GenusName=Neoniphon&SpeciesName=sammara&fc=243
1865,https://www.fishbase.de/Reproduction/MaturityList.php?ID=63804&GenusName=Neoraja&SpeciesName=iberica&fc=19
1866,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47138&GenusName=Neosalanx&SpeciesName=anderssoni&fc=82
1867,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47135&GenusName=Neosalanx&SpeciesName=jordani&fc=82
1868,https://www.fishbase.de/Reproduction/MaturityList.php?ID=60144&GenusName=Neosalanx&SpeciesName=pseudotaihuensis&fc=82
1869,https://www.fishbase.de/Reproduction/MaturityList.php?ID=55418&GenusName=Neosalanx&SpeciesName=taihuensis&fc=82
1870,https://www.fishbase.de/Reproduction/MaturityList.php?ID=10176&GenusName=Neoscopelus&SpeciesName=microchir&fc=168
1871,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5521&GenusName=Neoscorpis&SpeciesName=lithophilus&fc=339
1872,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12095&GenusName=Neosilurus&SpeciesName=brevidorsalis&fc=149
1873,https://www.fishbase.de/Reproduction/MaturityList.php?ID=52050&GenusName=Neosilurus&SpeciesName=gloveri&fc=149
1874,https://www.fishbase.de/Reproduction/MaturityList.php?ID=25548&GenusName=Neosilurus&SpeciesName=novaeguineae&fc=149
1875,https://www.fishbase.de/Reproduction/MaturityList.php?ID=15386&GenusName=Neotrygon&SpeciesName=annotata&fc=20
1876,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4508&GenusName=Neotrygon&SpeciesName=kuhlii&fc=20
1877,https://www.fishbase.de/Reproduction/MaturityList.php?ID=68494&GenusName=Neotrygon&SpeciesName=orientalis&fc=20
1878,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7629&GenusName=Nerophis&SpeciesName=lumbriciformis&fc=258
1879,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1739&GenusName=Nettastoma&SpeciesName=melanura&fc=64
1880,https://www.fishbase.de/Reproduction/MaturityList.php?ID=58710&GenusName=Nettenchelys&SpeciesName=pygmaea&fc=64
1881,https://www.fishbase.de/Reproduction/MaturityList.php?ID=10220&GenusName=Netuma&SpeciesName=thalassina&fc=145
1882,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4997&GenusName=Nezumia&SpeciesName=aequalis&fc=185
1883,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3105&GenusName=Nezumia&SpeciesName=sclerorhynchus&fc=185
1884,https://www.fishbase.de/Reproduction/MaturityList.php?ID=11003&GenusName=Nibea&SpeciesName=maculata&fc=331
1885,https://www.fishbase.de/Reproduction/MaturityList.php?ID=22941&GenusName=Niwaella&SpeciesName=delicata&fc=127
1886,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2807&GenusName=Nocomis&SpeciesName=biguttatus&fc=122
1887,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2810&GenusName=Nocomis&SpeciesName=micropogon&fc=122
1888,https://www.fishbase.de/Reproduction/MaturityList.php?ID=60069&GenusName=Nomorhamphus&SpeciesName=kolonodalensis&fc=694
1889,https://www.fishbase.de/Reproduction/MaturityList.php?ID=276&GenusName=Notemigonus&SpeciesName=crysoleucas&fc=122
1890,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9855&GenusName=Nothobranchius&SpeciesName=furzeri&fc=642
1891,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4715&GenusName=Nothobranchius&SpeciesName=guentheri&fc=642
1892,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9858&GenusName=Nothobranchius&SpeciesName=jubbi&fc=642
1893,https://www.fishbase.de/Reproduction/MaturityList.php?ID=65261&GenusName=Nothobranchius&SpeciesName=kadleci&fc=642
1894,https://www.fishbase.de/Reproduction/MaturityList.php?ID=62105&GenusName=Nothobranchius&SpeciesName=rosenstocki&fc=642
1895,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9876&GenusName=Nothobranchius&SpeciesName=virgatus&fc=642
1896,https://www.fishbase.de/Reproduction/MaturityList.php?ID=66967&GenusName=Nothonotus&SpeciesName=starnesi&fc=306
1897,https://www.fishbase.de/Reproduction/MaturityList.php?ID=14422&GenusName=Notolabrus&SpeciesName=fucicola&fc=362
1898,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4553&GenusName=Notolychnus&SpeciesName=valdiviae&fc=167
1899,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7990&GenusName=Notopterus&SpeciesName=notopterus&fc=37
1900,https://www.fishbase.de/Reproduction/MaturityList.php?ID=63807&GenusName=Notoraja&SpeciesName=hirticauda&fc=685
1901,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2531&GenusName=Notorynchus&SpeciesName=cepedianus&fc=5
1902,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2735&GenusName=Notoscopelus&SpeciesName=resplendens&fc=167
1903,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4702&GenusName=Notothenia&SpeciesName=coriiceps&fc=382
1904,https://www.fishbase.de/Reproduction/MaturityList.php?ID=58010&GenusName=Notothenia&SpeciesName=neglecta&fc=382
1905,https://www.fishbase.de/Reproduction/MaturityList.php?ID=468&GenusName=Notothenia&SpeciesName=rossii&fc=382
1906,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7048&GenusName=Nototheniops&SpeciesName=larseni&fc=382
1907,https://www.fishbase.de/Reproduction/MaturityList.php?ID=54242&GenusName=Notropis&SpeciesName=albizonatus&fc=122
1908,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2824&GenusName=Notropis&SpeciesName=atherinoides&fc=122
1909,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2830&GenusName=Notropis&SpeciesName=bifrenatus&fc=122
1910,https://www.fishbase.de/Reproduction/MaturityList.php?ID=62558&GenusName=Noturus&SpeciesName=fasciatus&fc=129
1911,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3032&GenusName=Noturus&SpeciesName=flavipinnis&fc=129
1912,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4809&GenusName=Nuchequula&SpeciesName=gerreoides&fc=318
1913,https://www.fishbase.de/Reproduction/MaturityList.php?ID=850&GenusName=Oblada&SpeciesName=melanura&fc=330
1914,https://www.fishbase.de/Reproduction/MaturityList.php?ID=188&GenusName=Ocyurus&SpeciesName=chrysurus&fc=323
1915,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12840&GenusName=Odax&SpeciesName=pullus&fc=363
1916,https://www.fishbase.de/Reproduction/MaturityList.php?ID=749&GenusName=Odontaspis&SpeciesName=ferox&fc=8
1917,https://www.fishbase.de/Reproduction/MaturityList.php?ID=750&GenusName=Odontaspis&SpeciesName=noronhai&fc=8
1918,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12927&GenusName=Odontesthes&SpeciesName=argentinensis&fc=623
1919,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4678&GenusName=Odontesthes&SpeciesName=bonariensis&fc=623
1920,https://www.fishbase.de/Reproduction/MaturityList.php?ID=8172&GenusName=Odontesthes&SpeciesName=regia&fc=623
1921,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16324&GenusName=Oedalechilus&SpeciesName=labeo&fc=359
1922,https://www.fishbase.de/Reproduction/MaturityList.php?ID=65551&GenusName=Okamejei&SpeciesName=cairae&fc=19
1923,https://www.fishbase.de/Reproduction/MaturityList.php?ID=15418&GenusName=Okamejei&SpeciesName=kenojei&fc=19
1924,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4128&GenusName=Oligocottus&SpeciesName=maculosus&fc=277
1925,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4131&GenusName=Oligocottus&SpeciesName=snyderi&fc=277
1926,https://www.fishbase.de/Reproduction/MaturityList.php?ID=52613&GenusName=Oligosarcus&SpeciesName=longirostris&fc=102
1927,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6535&GenusName=Ompok&SpeciesName=bimaculatus&fc=132
1928,https://www.fishbase.de/Reproduction/MaturityList.php?ID=13327&GenusName=Ompok&SpeciesName=pabda&fc=132
1929,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2688&GenusName=Oncorhynchus&SpeciesName=clarkii&fc=76
1930,https://www.fishbase.de/Reproduction/MaturityList.php?ID=240&GenusName=Oncorhynchus&SpeciesName=gorbuscha&fc=76
1931,https://www.fishbase.de/Reproduction/MaturityList.php?ID=241&GenusName=Oncorhynchus&SpeciesName=keta&fc=76
1932,https://www.fishbase.de/Reproduction/MaturityList.php?ID=245&GenusName=Oncorhynchus&SpeciesName=kisutch&fc=76
1933,https://www.fishbase.de/Reproduction/MaturityList.php?ID=242&GenusName=Oncorhynchus&SpeciesName=masou&fc=76
1934,https://www.fishbase.de/Reproduction/MaturityList.php?ID=239&GenusName=Oncorhynchus&SpeciesName=mykiss&fc=76
1935,https://www.fishbase.de/Reproduction/MaturityList.php?ID=243&GenusName=Oncorhynchus&SpeciesName=nerka&fc=76
1936,https://www.fishbase.de/Reproduction/MaturityList.php?ID=244&GenusName=Oncorhynchus&SpeciesName=tshawytscha&fc=76
1937,https://www.fishbase.de/Reproduction/MaturityList.php?ID=59358&GenusName=Ophichthus&SpeciesName=aphotistos&fc=66
1938,https://www.fishbase.de/Reproduction/MaturityList.php?ID=65564&GenusName=Ophichthus&SpeciesName=hirritus&fc=66
1939,https://www.fishbase.de/Reproduction/MaturityList.php?ID=65567&GenusName=Ophichthus&SpeciesName=lentiginosus&fc=66
1940,https://www.fishbase.de/Reproduction/MaturityList.php?ID=50708&GenusName=Ophichthus&SpeciesName=remiger&fc=66
1941,https://www.fishbase.de/Reproduction/MaturityList.php?ID=509&GenusName=Ophiodon&SpeciesName=elongatus&fc=271
1942,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1486&GenusName=Opisthonema&SpeciesName=oglinum&fc=43
1943,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7397&GenusName=Opisthoproctus&SpeciesName=soleatus&fc=85
1944,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6538&GenusName=Oplegnathus&SpeciesName=punctatus&fc=347
1945,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3067&GenusName=Opsanus&SpeciesName=beta&fc=189
1946,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16679&GenusName=Opsanus&SpeciesName=phobetron&fc=189
1947,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3069&GenusName=Opsanus&SpeciesName=tau&fc=189
1948,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5419&GenusName=Opsaridium&SpeciesName=microcephalum&fc=122
1949,https://www.fishbase.de/Reproduction/MaturityList.php?ID=22928&GenusName=Opsariichthys&SpeciesName=uncirostris&fc=122
1950,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47129&GenusName=Orbiraja&SpeciesName=powelli&fc=19
1951,https://www.fishbase.de/Reproduction/MaturityList.php?ID=108&GenusName=Orcynopsis&SpeciesName=unicolor&fc=416
1952,https://www.fishbase.de/Reproduction/MaturityList.php?ID=757&GenusName=Orectolobus&SpeciesName=japonicus&fc=7
1953,https://www.fishbase.de/Reproduction/MaturityList.php?ID=758&GenusName=Orectolobus&SpeciesName=maculatus&fc=7
1954,https://www.fishbase.de/Reproduction/MaturityList.php?ID=759&GenusName=Orectolobus&SpeciesName=ornatus&fc=7
1955,https://www.fishbase.de/Reproduction/MaturityList.php?ID=63748&GenusName=Orectolobus&SpeciesName=parvimaculatus&fc=7
1956,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2035&GenusName=Oreochromis&SpeciesName=amphimelas&fc=349
1957,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1399&GenusName=Oreochromis&SpeciesName=andersonii&fc=349
1958,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1387&GenusName=Oreochromis&SpeciesName=aureus&fc=349
1959,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1431&GenusName=Oreochromis&SpeciesName=esculentus&fc=349
1960,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1422&GenusName=Oreochromis&SpeciesName=jipe&fc=349
1961,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2042&GenusName=Oreochromis&SpeciesName=karongae&fc=349
1962,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1413&GenusName=Oreochromis&SpeciesName=leucostictus&fc=349
1963,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2045&GenusName=Oreochromis&SpeciesName=lidole&fc=349
1964,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1396&GenusName=Oreochromis&SpeciesName=macrochir&fc=349
1965,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1415&GenusName=Oreochromis&SpeciesName=mortimeri&fc=349
1966,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3&GenusName=Oreochromis&SpeciesName=mossambicus&fc=349
1967,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2502&GenusName=Oreochromis&SpeciesName=mweruensis&fc=349
1968,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2&GenusName=Oreochromis&SpeciesName=niloticus&fc=349
1969,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2043&GenusName=Oreochromis&SpeciesName=saka&fc=349
1970,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1432&GenusName=Oreochromis&SpeciesName=shiranus&fc=349
1971,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1416&GenusName=Oreochromis&SpeciesName=spilurus&fc=349
1972,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2044&GenusName=Oreochromis&SpeciesName=squamipinnis&fc=349
1973,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47817&GenusName=Oreoleuciscus&SpeciesName=humilis&fc=122
1974,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47818&GenusName=Oreoleuciscus&SpeciesName=potanini&fc=122
1975,https://www.fishbase.de/Reproduction/MaturityList.php?ID=60483&GenusName=Oreonectes&SpeciesName=retrodorsalis&fc=692
1976,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1145&GenusName=Orthopristis&SpeciesName=ruber&fc=327
1977,https://www.fishbase.de/Reproduction/MaturityList.php?ID=52632&GenusName=Oryzias&SpeciesName=sinensis&fc=210
1978,https://www.fishbase.de/Reproduction/MaturityList.php?ID=22635&GenusName=Osmerus&SpeciesName=dentex&fc=80
1979,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1334&GenusName=Osmerus&SpeciesName=eperlanus&fc=80
1980,https://www.fishbase.de/Reproduction/MaturityList.php?ID=253&GenusName=Osmerus&SpeciesName=mordax&fc=80
1981,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16124&GenusName=Osteochilus&SpeciesName=melanopleurus&fc=122
1982,https://www.fishbase.de/Reproduction/MaturityList.php?ID=277&GenusName=Osteochilus&SpeciesName=vittatus&fc=122
1983,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4700&GenusName=Osteomugil&SpeciesName=cunnesius&fc=359
1984,https://www.fishbase.de/Reproduction/MaturityList.php?ID=59183&GenusName=Ostorhinchus&SpeciesName=rubrimacula&fc=304
1985,https://www.fishbase.de/Reproduction/MaturityList.php?ID=14822&GenusName=Ostorhinchus&SpeciesName=rueppellii&fc=304
1986,https://www.fishbase.de/Reproduction/MaturityList.php?ID=13675&GenusName=Otolithes&SpeciesName=cuvieri&fc=331
1987,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4824&GenusName=Otolithes&SpeciesName=ruber&fc=331
1988,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12108&GenusName=Oxydoras&SpeciesName=niger&fc=146
1989,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3670&GenusName=Oxyjulis&SpeciesName=californica&fc=362
1990,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4036&GenusName=Oxylebius&SpeciesName=pictus&fc=271
1991,https://www.fishbase.de/Reproduction/MaturityList.php?ID=715&GenusName=Oxynotus&SpeciesName=bruniensis&fc=659
1992,https://www.fishbase.de/Reproduction/MaturityList.php?ID=718&GenusName=Oxynotus&SpeciesName=centrina&fc=659
1993,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12112&GenusName=Oxyporhamphus&SpeciesName=micropterus&fc=475
1994,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7034&GenusName=Pachycara&SpeciesName=brachycephalum&fc=188
1995,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5999&GenusName=Pachymetopon&SpeciesName=aeneum&fc=330
1996,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5505&GenusName=Pachymetopon&SpeciesName=blochii&fc=330
1997,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5532&GenusName=Pachymetopon&SpeciesName=grande&fc=330
1998,https://www.fishbase.de/Reproduction/MaturityList.php?ID=14249&GenusName=Padogobius&SpeciesName=bonelli&fc=405
1999,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6345&GenusName=Padogobius&SpeciesName=nigricans&fc=405
2000,https://www.fishbase.de/Reproduction/MaturityList.php?ID=889&GenusName=Pagellus&SpeciesName=acarne&fc=330
2001,https://www.fishbase.de/Reproduction/MaturityList.php?ID=436&GenusName=Pagellus&SpeciesName=bellottii&fc=330
2002,https://www.fishbase.de/Reproduction/MaturityList.php?ID=890&GenusName=Pagellus&SpeciesName=bogaraveo&fc=330
2003,https://www.fishbase.de/Reproduction/MaturityList.php?ID=893&GenusName=Pagellus&SpeciesName=erythrinus&fc=330
2004,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6426&GenusName=Pagrus&SpeciesName=auratus&fc=330
2005,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4540&GenusName=Pagrus&SpeciesName=caeruleostictus&fc=330
2006,https://www.fishbase.de/Reproduction/MaturityList.php?ID=445&GenusName=Pagrus&SpeciesName=major&fc=330
2007,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1756&GenusName=Pagrus&SpeciesName=pagrus&fc=330
2008,https://www.fishbase.de/Reproduction/MaturityList.php?ID=491&GenusName=Pampus&SpeciesName=argenteus&fc=425
2009,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5460&GenusName=Pandaka&SpeciesName=pygmaea&fc=405
2010,https://www.fishbase.de/Reproduction/MaturityList.php?ID=14126&GenusName=Pangasius&SpeciesName=conchophilus&fc=134
2011,https://www.fishbase.de/Reproduction/MaturityList.php?ID=292&GenusName=Pangasius&SpeciesName=pangasius&fc=134
2012,https://www.fishbase.de/Reproduction/MaturityList.php?ID=14215&GenusName=Pangasius&SpeciesName=polyuranodon&fc=134
2013,https://www.fishbase.de/Reproduction/MaturityList.php?ID=48&GenusName=Parablennius&SpeciesName=gattorugine&fc=392
2014,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16330&GenusName=Parablennius&SpeciesName=ruber&fc=392
2015,https://www.fishbase.de/Reproduction/MaturityList.php?ID=282&GenusName=Parabramis&SpeciesName=pekinensis&fc=122
2016,https://www.fishbase.de/Reproduction/MaturityList.php?ID=193&GenusName=Paracaesio&SpeciesName=stonei&fc=323
2017,https://www.fishbase.de/Reproduction/MaturityList.php?ID=54127&GenusName=Paracanthobrama&SpeciesName=guichenoti&fc=122
2018,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9918&GenusName=Parachelon&SpeciesName=grandisquamis&fc=359
2019,https://www.fishbase.de/Reproduction/MaturityList.php?ID=62725&GenusName=Parachondrostoma&SpeciesName=miegii&fc=122
2020,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4477&GenusName=Parachondrostoma&SpeciesName=toxostoma&fc=122
